user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
n2MoCXSifFxaZ8kohycKxb,Deceived,Lynda O'Rourke,Ravenwoodgreys,Flowing text, Google-generated PDF,Fiction / Fantasy / General,5,4.9
6fqjbsnicEgLQ9Na7bzucN,Sacrifice Me| Season Two,Sarra Cannon,Dead River Books,9781624210570,English,9,4.9
ntYSbdU2ccQ8h8D2U6tkqr,Blood of Requiem (Epic Fantasy| Dragons| Free Fantasy Novel),Daniel Arenson,Moonclipse,9780986602863,English,3,4.3
8kmyKADeRQhsQLbq2zSSHB,Stone Cold Magic,Jayne Faith,Jayne Faith,9780997026054,English,5,4.5
7n6kAZnyHBQZFXksUqpZoK,Sacrificed in Shadow,SM Reine,SM Reine,9781490957418,English,6,4.6
LTEUoEg9SJkqasEzU2e53J,Ghost Stories of an Antiquary,M. R. James,Open Road Media,9781497684225,English,4,4.5
kpNoPVuTAqpwbo3FaeqVJo,Styxx,Sherrilyn Kenyon,Hachette UK,9781405528214,English,8,4.6
kUUmkSbVBHdzTX6fgKQ5YE,Lost Souls - Book 3,Chrissy Peebles,Dark Shadows Publishing,Flowing text, Google-generated PDF,Fiction / Fantasy / Paranormal,0,4.7
Fu4V2nBGAgB3R2TwbsCtro,Donzela de Aço (Reinos Divididos| Livro 1),Kim Richardson,Riverbend Press,9781311965332,Portuguese,5,4.7
2zw8kLdnfawTBPSddfPZqx,The Hellbound Heart: A Novel,Clive Barker,Harper Collins,9780061760877,English,3,4.5
oD2jz8sCuQYr7CMhUkVg42,Witches of East End,Melissa de la Cruz,Hachette UK,9780751556247,English,9,4.7
SSCQ57HALgu4sAfy36ptRD,Black Magic Sanction,Kim Harrison,HarperCollins UK,9780007537563,English,7,4.3
QcgUejZxaLxDhmtmauhRw6,The Keeper of Lost Things: the perfect uplifting read for 2020 - winner of the Richard & Judy Readers' Award and Sunday Times bestseller,Ruth Hogan,Hachette UK,9781473635494,English,7,4.1
eNFjRFEkg67DN4YGaXTm99,The Sixth Watch,Sergei Lukyanenko,Random House,9781473535428,English,6,4.6
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
NxUB74FDNbvA7WzjBMrYuC,Baby Daddy,Kendall Ryan,Kendall Ryan,Flowing text, Google-generated PDF,Fiction / Humorous / General,0,4.6
aVnVTyMhSTrBKrwRjTsq2Y,The Kiss Quotient: Goodread's Romance Book of the Year,Helen Hoang,Atlantic Books,9781786495730,English,8,4.7
ns63g9az4ERX2FNyBPcKXE,After You,Jojo Moyes,Penguin UK,9781405909082,English,6,4.4
GsKqwvTb8nxHLCKcmPCn9C,Beard Science,Penny Reid ,Cipher Naught ,9781942874249,English,6,4.8
F3mLrHVfoCJzKxL2vtfmFt,If You Were Mine: The Sullivans,Bella Andre,Oak Press| LLC,9781938127212,English,7,4.3
Q4WbnrfyGDRS5YN3AKi9MP,China Rich Girlfriend,Kevin Kwan,Allen & Unwin,9781925267570,English,2,4.4
QWhaZZUZmZoz7FnhJYcJwp,The Secret Diary of Adrian Mole Aged 13 3/4: Adrian Mole Book 1| Book 1,Sue Townsend,Penguin UK,9780718196134,English,7,4.5
jvQK2tXthAhtimYL5WN9UH,Fantastic Mr Fox,Roald Dahl,Penguin UK,9780141929842,English,5,4.3
NeCqZ2NyXN7uFArtni5k2u,The Lost Causes of Bleak Creek,Rhett McLaughlin,Crown,9781984822154,English,8,4.8
2dUMA4rfTfn2AHvucEpzF3,Britt-Marie Was Here,Fredrik Backman,Hachette UK,9781473617223,English,3,4.6
jfHL2cduxp3xUhBk64WoEd,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,Hachette UK,9780349141817,English,7,4.1
FHLqzh5jE59HrUkniWDuvk,The Rosie Effect,Graeme Simsion,Penguin UK,9781405918077,English,1,4.2
gSeyqKA5YcxuBFjt8T47fd,Three Men in a Boat,Jerome K. Jerome,Open Road Media,9781497672161,English,4,4.6
QPXLC83833GvkUNLzrLeZV,The Restaurant at the End of the Universe,Douglas Adams,Pan Macmillan,9780330513111,English,7,4.0
gkuTXxQZjnCKwbr4d8sjgQ,Christmas Ever After (Puffin Island trilogy| Book 3),Sarah Morgan,HarperCollins UK,9781474030946,English,5,4.3
8NjJjTa5QkTToWhrVdYh9p,Nothing to See Here,Kevin Wilson,HarperCollins,9780062913487,English,8,4.4
oSDKHhkyYn6e6KdGyX9Hes,The Runaway Wife: A laugh out loud feel good novel about second chances,Dee MacDonald,Bookouture,9781786813541,English,1,4.5
2HyQXRQLVRMPa27Brd7W5t,The Code of the Woosters,P.G. Wodehouse,Random House,9781409035077,English,0,4.7
hYXLk2T5LaksJ2vg8YGH9P,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,5,4.5
Wff84moSd5xVHKUBmzRiWj,After the Rain: The hilarious opposites-attract rom-com from the author of Love to Hate You,Jo Watson,Hachette UK,9781472257734,English,6,4.9
gAapUuFavQwHLMDY3tBU5V,If I Never Met You,Mhairi McFarlane,HarperCollins,9780008169473,English,4,4.4
JhRFS5JYZQ86X5eRLYboUQ,Summer at the Comfort Food Cafe: A gorgeously uplifting and heartwarming romantic comedy to escape with this summer| one of those perfect beach reads (The Comfort Food Cafe| Book 1),Debbie Johnson,HarperCollins UK,9780008150242,English,1,4.8
GC7DsZXaVcG2XbcEUoxSic,Hunting for a Highlander,Lynsay Sands,HarperCollins,9780062855381,English,0,4.7
URTmkgBquqG3JyWx8Azkfr,Alpha Blood Box Set (BBW Werewolf Shifter Romance),Mac Flynn,Crescent Moon Studios| Inc.,Flowing text, Original pages,Fiction / Action & Adventure,3,4.4
XNRHw6ytqefySurCcC2m6H,Perky (Do-Over Series #2),Julia Kent,Julia Kent,Flowing text,Fiction / Humorous / General,0,4.8
UDpQRZw7R2K8eDc9YHEM3e,Scott Pilgrim,Bryan Lee O’Malley,HarperCollins UK,9780007362998,English,8,4.5
Aajpq4hxMszhW8ZYBgLhVD,Boyfriend Material,Alexis Hall,Sourcebooks| Inc.,9781728206158,English,4,4.7
oYPpaRKcQcZaFDWSwCsinu,A Dog's Purpose: A novel for humans,W. Bruce Cameron,Pan Macmillan,9781447213246,English,2,4.0
mYMVUhH77TUm2RAbXZhqMx,The Dutch House: Longlisted for the Women's Prize 2020,Ann Patchett,Bloomsbury Publishing,9781526614940,English,6,4.3
ECw8PMXsLeCsYWfSkikoMX,The Storied Life of A.J. Fikry,Gabrielle Zevin,Hachette UK,9780349141084,English,6,4.3
Yk2WwnWSDXJkcupdJbc5ZD,Going Postal,Terry Pratchett,Harper Collins,9780061807190,English,9,4.5
VivJrrcnAubFmNKBtdwf6x,Lyrical,Bree Dahlia,Bree Dahlia,Flowing text, Original pages,Fiction / Humorous / General,7,4.7
NCdoBzR3eMb2gKrJqvScpq,A Rancher's Heart,Vivian Arend,Arend Publishing Inc.,9781941456309,English,7,4.8
6WNoCwqTpvyF4sh9DZNEB2,Mr Penumbra's 24-hour Bookstore,Robin Sloan,Atlantic Books Ltd,9781782391203,English,0,4.3
d5YBLRuUeB5y2tLanBGLMw,Ubur-Ubur Lembur,Raditya Dika,GagasMedia,9789797809157,Indonesian,4,4.7
LDdztMD4w2tWGnRE3Bb4en,Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,HarperCollins,9780008209902,English,3,3.9
jmUadpYEe7nnDLrUhSx2hL,Return Billionaire to Sender,Annika Martin,Cinnamon Crane,9781944736163,English,4,5.0
SayLuvTWfLXyvhVALG7KfG,Three Wishes: A Novel,Liane Moriarty,Harper Collins,9780061856914,English,5,4.3
6ikaLqZjeMtcRxTmxnGriT,Romeo and/or Juliet: A Chooseable-Path Adventure,Ryan North,Penguin,9781101983317,English,6,4.2
cdhqYQ8snYdTAJEdg7Qy7J,In His Own Write,John Lennon,Simon and Schuster,9781451625271,English,1,4.6
95wrkkBtKVExYhGwgCsUjX,Dating Dr. Notorious,Donna McDonald,Donna McDonald,9781939988027,English,7,4.9
L8kbWricYTUf7KLsGmCD2Q,Warlock,Oakley Hall,New York Review of Books,9781590178232,English,7,4.8
L9EW8aFLHaimQCJELXTJPK,Us,David Nicholls,Hachette UK,9781444709193,English,4,4.1
QrKwQMzQFJwZYAzkAejogU,The Proposal: A Reese Witherspoon Hello Sunshine Book Club Pick,Jasmine Guillory,Hachette UK,9781472255853,English,4,4.0
6aEqgdgRPHFeVnHnFf3BWZ,I Heart Christmas (I Heart Series| Book 6),Lindsey Kelk,HarperCollins UK,9780007501526,English,1,4.3
UAMiu9S9Mrdwe297ywSH7g,Less: Winner of the Pulitzer Prize for Fiction 2018,Andrew Sean Greer,Hachette UK,9780349143606,English,1,4.1
QThBKm6qRgVHcqUnMcAJTW,The Lost Husband: A Novel,Katherine Center,Ballantine Books,9780345538918,English,8,4.3
hueyRG8RT2FKEvkqLnx2Do,Waiting for Godot: A Tragicomedy in Two Acts,Samuel Beckett,Faber & Faber,9780571297016,English,2,4.6
BSgH7JUcwZsHLnXVn5xthH,Riders: The classic book from the Sunday Times bestselling author,Jilly Cooper,Random House,9781409032311,English,5,4.6
9j4Fa33Ztxf54FfCVWdvmM,Beautiful and Broken,Sara Hubbard,Sara Hubbard,9780992091217,English,0,4.4
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
StCUDVW8oXiRq4s3Ecmg3L,Maun Muskaan Ki Maar,Ashutosh Rana,Prabhat Prakashan,Flowing text, Google-generated PDF,Fiction / Satire,0,4.7
SbZWAhidz78sY4W3JaJeai,The Colour Of Magic,Terry Pratchett,Random House,9781407034379,English,5,4.5
YctFYY8ankJECH62s8tarr,The Secret History,Donna Tartt,Hachette UK,9781405529631,English,3,4.1
52ioKcQMSahanMr3VGnDTo,The Master and Margarita (Vintage Classic Russians Series),Mikhail Bulgakov,Random House,9781409079910,English,1,4.5
iPgpQHNDjkvQTbnLAppBpv,The Code of the Woosters,P.G. Wodehouse,Random House,9781409035077,English,7,4.7
bBGRe2cjJNfZ9KkHyVFMhS,Scott Pilgrim,Bryan Lee O’Malley,HarperCollins UK,9780007362998,English,8,4.5
VmAc3ef3tdibhzXtwYwLy2,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,3,4.4
NWnwa5eyBvbjHifFkY2usw,Look Who's Back,Timur Vermes,Hachette UK,9781782067825,English,4,4.2
PsRKne48CccpPKZ6RXKTNh,Why Men And Women Can't Be Friends: The Ugly Truth About Men,Oliver Markus Malloy,Bookmaester,Flowing text, Original pages,Art / General,6,4.2
LT8Jgx3cvsKHUvjV9RTxqb,Romeo and/or Juliet: A Chooseable-Path Adventure,Ryan North,Penguin,9781101983317,English,0,4.2
9Cj4Vh9fq8isHKpgpV9vPN,A Clockwork Orange: Restored Edition,Anthony Burgess,Penguin UK,9780141970684,English,1,4.6
AxEEfQGN9mygKbwZU8y6E9,Fragile Things,Neil Gaiman,Hachette UK,9780755379941,English,0,4.1
VAa8J6nYFzbLeULkUbVJJB,Breakfast of Champions,Kurt Vonnegut,Random House,9781407054032,English,2,4.4
GL2zZPmgoycjQdy6qnQ7ev,The Amazing Adventures of Kavalier and Clay,Michael Chabon,HarperCollins UK,9780007480371,English,8,4.3
e4Ka7QEJ3uRDoKcpFwwamq,The Moor's Last Sigh,Salman Rushdie,Random House,9781409058878,English,8,4.4
GNWBwkw3hGYMi6Zbcyu77R,Animal Farm: The Graphic Novel,George Orwell,Penguin UK,9780241391884,English,1,4.4
boopKM8ryjRCoFv3Moyc63,Flatland: A Romance of Many Dimensions,Edwin Abbott,Open Road Media,9781453253939,English,4,4.4
f47WQjZEgGyAVU7BPXd6k8,Candide,Voltaire,Bantam Classics,9780553897999,English,6,4.4
kD29ahPPbmwQoj63b37akd,A Horse Walks into a Bar,David Grossman,Random House,9781473545809,English,4,5.0
5SqMtUNUCrChVyAWdAj3ct,Orgullo y prejuicio: Clásicos de la literatura,Jane Austen,e-artnow,9788026834786,Spanish,9,4.7
2sVWgDuj36yiLBudgDGcPJ,Fool: A Novel,Christopher Moore,Harper Collins,9780061974779,English,4,4.2
DJPpVMv9tDaSdodT6a6cih,Blue Movie,Terry Southern,Open Road Media,9781453217344,English,9,3.8
gmUXgwHdvA6tSG2fk6F2zR,Bank of Polampur,Ved Mathur,Notion Press,9781644297094,English,8,4.7
U5kRPLSnhi8DuYeBS525S9,Point Counter Point,Aldous Huxley,Random House,9781409079378,English,7,4.6
hngUBSMjDmGotGkuhHFF3x,Munnu: A Boy From Kashmir,Malik Sajad,HarperCollins UK,9780007513734,English,2,4.7
aFsunwtRaLr5nX8U3vAbkW,The Casual Vacancy,J.K. Rowling,Hachette UK,9781405519229,English,3,3.7
WqafhpSuF4SA3RF6Ag9CbG,Best of Ashok Chakradhar,Ashok Chakradhar,Prabhat Prakashan,Original pages,Fiction / Satire,7,5.0
GyQCFyQ4fMBF39BAt3mNrX,The Queen and I,Sue Townsend,Penguin UK,9780141938332,English,7,4.2
DQE8gXfknsSY262niqtodE,Psychos: A White Girl Problems Book,Babe Walker,Simon and Schuster,9781476734163,English,1,4.6
YhguETMBeVmSbBsBPfxqcV,The Bless Me| Father Series Books 1–5: Bless Me| Father; A Father Before Christmas; Father in a Fix; Bless Me Again| Father; and Father Under Fire,Neil Boyd,Open Road Media,9781504046169,English,4,5.0
XgkLADBjP4qLMiF4nyFkNs,Wizard of the Crow,Ngugi wa Thiong'o,Random House,9781473513365,English,6,4.3
cJ9okG6dyXkckXGaqC87hi,Great Granny Webster,Caroline Blackwood,New York Review of Books,9781590175385,English,4,4.3
R8pELD8S8qqytQJCCifr3c,The Letter Killers Club,Sigizmund Krzhizhanovsky,New York Review of Books,9781590175231,English,6,4.4
4ubpyqQcymHEQMuTXoRaV2,My Year of Rest and Relaxation,Ottessa Moshfegh,Random House,9781473549548,English,5,3.6
PokHMxxWwwrhdXocLLAhdd,Time and Time Again,Ben Elton,Random House,9781473508323,English,8,4.3
RJqXihejPyRxdeCDDKrgvc,Riotous Assembly,Tom Sharpe,Random House,9781446474679,English,8,4.8
2hmvCRfc3icnkEiPNsBUd4,Differently Morphous,Yahtzee Croshaw,Dark Horse Comics,9781506711713,English,6,4.6
2Eq2eJbaph6y9qys4wP4GQ,Duplo (Novela psicológica),Margarita Alvarez Alvarez,Margarita Alvarez Alvarez,9788409012558,Spanish,1,4.6
S8kSyGfJQggzEL8zUmRAPK,The Crying of Lot 49,Thomas Pynchon,Penguin,9781101594605,English,8,3.7
JKtg7gbV3tZaecXd3EWiZp,Poesía satírica y burlesca,Francisco de Quevedo,Instituto Distrital de las Artes – Idartes,9789585848665,Spanish,3,4.2
Hss6kfPVBm7QQcvZxQTBJd,Dead Souls,Nikolai Gogol,New York Review of Books,9781590176559,English,8,5.0
JiJHhaTSCFuapKSJjM3Ng2,Negrophobia: An Urban Parable,Darius James,New York Review of Books,9781681373485,English,8,5.0
hEC7pBgQLyikHEYUosmPrn,Survivor,Chuck Palahniuk,Random House,9781446483701,English,1,4.1
73mFzRNtN2eo22CRWnruRe,The Bonfire of the Vanities,Tom Wolfe,Random House,9781473563926,English,3,4.2
KL7adZMgyQPovNDk5rpnBY,We: Introduction by Will Self,Yevgeny Zamyatin,Random House,9781409017912,English,8,4.7
SBnjwD24bwPAZJ7UwGxkBi,Straight Man,Richard Russo,Atlantic Books,9781952535574,English,2,4.5
3nkaYp6uwzDswaziAz8mq2,Dose Vidanya (Silver Hills Cozy Mysteries| Book 1),Sam Cheever,Electric Prose Publications,9781944784676,English,8,4.6
CptK9z9HsDsmjCjLv3MFSY,Gulliver's Travels and Other Writings,Jonathan Swift,Bantam Classics,9780307793607,English,4,4.3
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
ZSDkenS7rXvrbGWjw6FynQ,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,9,4.6
