user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
ggMWZF8w9my3TQ2ePB94Kh,The Cruel Sea,Nicholas Monsarrat,House of Stratus,9780755131303,English,7,4.3
PWabBvhYoeYttZzTopB7fW,The Price of Blood (The Emma of Normandy Series| Book 2),Patricia Bracewell,Harper Collins,9780008104597,English,1,4.5
R99o2ANB3R2emMXLovk3eN,This Thing Of Darkness,Harry Thompson,Hachette UK,9780755376056,English,8,4.6
kZCpeosZQiMptyZisUsJpv,Have Me: A Stark Ever After Novella,J. Kenner,Hachette UK,9781472226259,English,3,4.4
HmrdvgdmJDgMoHhNLnDYqw,The Cat's Table,Michael Ondaatje,Random House,9781448103850,English,7,4.0
4g3FHdBx2cAJv4XfM9UqyR,Love| Lattes and Mutants,Sandra Cox,Lyrical Press,9781616506063,English,2,4.7
7wizpXG9DFatiSvaZLR7vd,Remarkable Creatures,Tracy Chevalier,HarperCollins UK,9780007341108,English,4,4.1
5bqxFm5kEPEbozRi99DST6,Reckless (The Sequel to Wrecked),Elle Casey,Elle Casey,9781939455048,English,2,4.7
HR9YgY99TdUWDjZwLyAxQs,True Love: Nantucket Brides Book 1 (A beautifully captivating summer read),Jude Deveraux,Hachette UK,9781472211361,English,2,4.6
TrXyYrJzg8R78LyEJN23kP,Barry the Fish with Fingers,Sue Hendra,Simon and Schuster,9780857073976,English,5,5.0
aC4a9CpV4MGPMwEvTXfXhy,Adam's Temptation,Anne Marie Novark,Anne Marie Novark Books,,English,6,4.4
WmHQ5mu85Zf2WjFfg2iHLF,A Single Breath,Lucy Clarke,HarperCollins UK,9780007481378,English,0,4.4
Rw9hTjZ4PmZWn8MGaihjGR,Killing Ground,Douglas Reeman,Random House,9781446494882,English,0,4.1
Hu4VgdJ8BYDtuViUzFwAUi,The Daredevil Snared (The Adventurers Quartet| Book 3),Stephanie Laurens,HarperCollins UK,9781474054386,English,6,4.1
b9HThFuXjT42psRLVtfviF,The Book of Speculation,Erika Swyler,Atlantic Books Ltd,9781782397656,English,0,4.1
VMuYo85s49xDqkquynYkte,The World of Ice and Fire: The Untold History of Westeros and the Game of Thrones,George R.R. Martin,HarperCollins UK,9780008120825,English,1,4.6
77GWAyPNJU6JYEGFbYH8v8,AJAYA - RISE OF KALI (Book 2),Anand Neelakantan,One Point Six Technology Pvt Ltd,9789381576045,English,9,4.5
QhPJEaZC6vNH4jTECQ8ATz,Hyperion,Dan Simmons,Hachette UK,9780575099968,English,5,4.4
TeQMcMpJumWQpTY46eEcZU,Fatherland,Robert Harris,Random House,9781448150274,English,8,4.6
8RmiYncRq83hmjgEaBRtwY,11.22.63: Enhanced Edition,Stephen King,Hachette UK,9781444727326,English,8,4.4
P257V39yRumRgRVn6MTVAS,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,Hachette UK,9780349141817,English,9,4.1
gu9cprxqfppZLnDQRzoyVZ,Recursion: From the Bestselling Author of Dark Matter Comes an Exciting| Twisty Thriller,Blake Crouch,Pan Macmillan,9781509866694,English,7,4.6
ehVtMxmhXSyP7MXxU7wBXq,ARJUNA: Saga Of A Pandava Warrior-Prince,Anuja Chandramouli,One Point Six Technology Pvt Ltd,9789381576397,English,2,4.5
7axAVFsFNndzde8T8S2V72,The Falcon of Sparta: The bestselling author of the Emperor and Conqueror series' returns to the Ancient World,Conn Iggulden,Penguin UK,9781405921527,English,1,4.4
fRUp4VwdemcByAZdPdwJzn,Bring Up the Bodies (The Wolf Hall Trilogy| Book 2),Hilary Mantel,HarperCollins UK,9780007477357,English,1,4.3
cqU7WLmNEfp6TjEmkTWZAP,Forrest Gump,Winston Groom,Random House,9781448169719,English,9,4.1
nJXXexknYx9ixU3cv5hcbU,Close Obsession (The Krinar Chronicles: Volume 2),Anna Zaires,Mozaika Publications,9780988391321,English,3,4.1
KWdu6Syo5y2u8yNvwMTdyH,The Wisdom of Madness,C.J. Archer,C.J. Archer,,English,7,0
H7n8tKseGzWAhQvFsNog7n,Temeraire (The Temeraire Series| Book 1),Naomi Novik,HarperCollins UK,9780007318551,English,5,4.2
Dcie3A7sNzQGAZuFpC5kHp,Replay,Ken Grimwood,Hachette UK,9781473226395,English,8,4.4
AKkbT6x3YRDDfEYoSa5VrG,Worldwar: In the Balance,Harry Turtledove,Hachette UK,9781444745009,English,9,4.5
eWheJpF65t9rfgcVnGuqqF,Cloak Games: Omnibus One,Jonathan Moeller,Azure Flame Media| LLC,,English,6,4.7
EzdLzHwPr2WXzB9PygCPa5,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,9,4.4
mxf3AKpvGWvvbGHhQpMFB9,1636: The Ottoman Onslaught,Eric Flint,Baen Books,9781625795557,English,1,4.6
gigfpvu5hXbcXRURW2JjcG,Stone Cold Magic,Jayne Faith,Jayne Faith,9780997026054,English,6,4.5
bmLgKMUm8GLWrXhFiCLcfM,ANDHKAAR KAAL : BHARAT MEIN BRITISH SAMRAJYA,Shashi Tharoor,Vani Prakashan,9789387648043,Hindi,8,4.4
eEY2BKLSChUkf3pcWfs6jL,Sharpe’s Tiger: The Siege of Seringapatam| 1799 (The Sharpe Series| Book 1),Bernard Cornwell,HarperCollins UK,9780007334537,English,0,4.5
75ketyNMyLWUakqv3XmLma,Agency: THE DYSTOPIAN SUNDAY TIMES TOP TEN BESTSELLER FROM THE AUTHOR OF THE PERIPHERAL,William Gibson,Penguin UK,9780241974568,English,1,4.2
4XUBKpdj6PCQVHW9rGYJqr,The Doors of Eden,Adrian Tchaikovsky,Pan Macmillan,9781509865925,English,3,4.3
jT6CwVgRm5WavsN4tdSL6V,The Invisible Library,Genevieve Cogman,Pan Macmillan,9781447256243,English,5,4.2
BQW8NBAPBtn6wiAzCVefL6,Dies the Fire,S. M. Stirling,Penguin,9781101043912,English,4,4.4
dPVZn6EgW438DWSVPuzwCz,Wild Country,Anne Bishop,Penguin,9780399587283,English,7,4.7
3kd9ryNEjrHXFnrhred2Pq,Cazadora de Leyendas: La historia de Clara Hernández,J. M. Sarmiento,Planet House Editorials,,Spanish,9,4.2
HBoaAgGQ2HLEqkjAADzY9c,The Wolf's Hour,Robert R. McCammon,Open Road Media,9781453231548,English,7,4.5
PhrnHUy7Qi3UpAtjSxoWYt,Planeta Misterio: Vol.1 "Invasión a la Tierra",Andrés Lainez,Andrés Lainez ,,Spanish,8,4.4
8pJQBhKbR6koYSSyzWxfuo,The Lady Astronaut of Mars: A Tor.Com Original,Mary Robinette Kowal,Tor Books,9781466873827,English,7,4.6
2722dVpYLmmMXW2kEq85Ft,#6 Shades of Gray: Dawn of the Twilight- Outbreak,Kristie Lynn Higgins,Kristie Lynn Higgins,,English,0,4.6
4XGsS5vs2tDaNr6sYesJfh,Footsteps in Time (The After Cilmeri Series Book 1),Sarah Woodbury,The Morgan-Stanwood Publishing Group,9781458043047,English,7,4.6
NZS5rpufoHV5pkM4ivfPRn,Ki: The Complete Series,Odette C. Bell,Odette C. Bell,,English,0,5.0
HnfWUk83Xvftx64r4RikhU,The Boys From Brazil: Introduction by Chelsea Cain,Ira Levin,Hachette UK,9781849017435,English,0,4.2
fuLHDD23RMiDHfLYqwhACY,The Man in the High Castle,Philip K. Dick,Penguin UK,9780241964262,English,1,4.0
WcqZomgQaoeUKi2vo9T5Q7,Dead Mech,Jake Bible,Jake Bible Fiction LLC,,English,0,4.7
QzigGdSmVyfTDHLXSKrVva,#MexicanRevolution,I. D. Oro,I. D. Oro,,English,0,5.0
DQQhgp83Lt7nKZLFPYVdq9,Conversations with Beethoven,Sanford Friedman,New York Review of Books,9781590177884,English,8,5.0
fakBhRU4DwmrnFdjzCsC4Z,1942: A Novel,Robert Conroy,Ballantine Books,9780345513137,English,0,4.3
PZGJLptwLjzocgAQXrSB8h,Code to Zero,Ken Follett,Penguin,9781101209370,English,3,4.3
Vzy7Xe9Xp9FLkkgmsPdu66,Imperio de Roca: Las espadas míticas,Saúl Lucio,Saúl Lucio,,Spanish,2,4.1
fv7vpsAo4W6pPsh3itooyH,Traitor: Military Science Fiction Time Travel Adventure,Mark Eller,White Wolf Press| LLC,,English,6,4.4
XXB2Tu93jqbZiNbWSTYx3K,The Prodigal Daughter,Jeffrey Archer,Pan Macmillan,9780330524711,English,7,4.5
9dFuLJ7AqkKaoMipYS66GL,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,5,4.3
EyzahzHhR9ZY9iKVTCQCYw,Near Dark,Brad Thor,Simon and Schuster,9781982104085,English,2,4.5
XkNZ3WyRKC3n7xXj8RSLhD,Enemy of the State,Vince Flynn,Simon and Schuster,9781476783543,English,8,4.7
RwX6b9ok8nQK49Wndnjcg4,Fist Of God,Frederick Forsyth,Random House,9781446486474,English,2,4.6
3fECL39aM6CEwYuUtbB8hW,Fall of Giants,Ken Follett,Pan Macmillan,9780230757073,English,8,4.3
FLw6MjjoeiCTBjAWPs66oh,American Dirt: THE SUNDAY TIMES AND NEW YORK TIMES BESTSELLER,Jeanine Cummins,Hachette UK,9781472261380,English,3,4.7
Ui5TnmTn7nszBRoouUr58T,Windmills of the Gods,Sidney Sheldon,HarperCollins UK,9780007380916,English,6,4.3
2smTV8t3HB3hRhWh2EsxdQ,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Thrillers,9780987883513,English,3,4.2
hEvF7CxXEEYdsciKasVBw7,The Confession,John Grisham,Random House,9781409021551,English,9,4.1
TpG7kiagsZ4snQbgozrMYZ,The Sum of All Fears,Tom Clancy,Penguin,9781101002377,English,8,4.5
3S6sQfXyi5j45FM5PqwD6T,Atlas Shrugged,Ayn Rand,Penguin,9781101137192,English,5,3.5
FzzRs5mfy9WPzryTenPDf7,The Power: WINNER OF THE WOMEN'S PRIZE FOR FICTION,Naomi Alderman,Penguin UK,9780670919970,English,8,4.4
8VMRp76Cj6wiSnsn8ePvhG,I| Claudius,Robert Graves,Penguin UK,9780141911748,English,0,4.5
UtCtEG2NxMyn8LAbHKA4Eo,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,7,4.4
9zZBexrqo6mCZSsLCnFHNB,Agent Running in the Field,John le Carré,Penguin UK,9780241986554,English,8,4.2
KoMoiZ4szvYnjewdjhapLz,Extremely Loud and Incredibly Close,Jonathan Safran Foer,Penguin UK,9780141909899,English,9,4.1
PMAE5V2G3aBMztuBmKJgza,10 Minutes 38 Seconds in this Strange World: SHORTLISTED FOR THE BOOKER PRIZE 2019,Elif Shafak,Penguin UK,9780241979457,English,9,4.0
CNz2rpdKkGFY8TwUqZFdnd,The End of October: A page-turning thriller that warned of the risk of a global virus,Lawrence Wright,Random House,9781473584914,English,4,4.6
dw2zY23T2itiDCUPi6ubwy,Exile,James Swallow,Bonnier Publishing Fiction Ltd.,9781785760464,English,8,4.2
PQ2nXwb9xx59UyQxN3KhFH,Graceling,Kristin Cashore,Hachette UK,9780575086746,English,4,4.3
fWbB5sJFMjd2qvuGBDLg47,Bitter Wormwood,Easterine Kire,Zubaan,9789381017463,English,0,5.0
Ybi3Qo2pcuX3TZYegKLDbn,A Foreign Country (Thomas Kell Spy Thriller| Book 1),Charles Cumming,HarperCollins UK,9780007346448,English,5,4.0
UE8XYKqNwzLACJQZiajzuZ,Funny Boy: A Novel,Shyam Selvadurai,HarperCollins,9780062383464,English,7,4.5
8cYcvrvUjQkGwpaRcgbew8,Daughter of the Empire,Raymond E. Feist,HarperCollins UK,9780007375646,English,9,4.7
UMYdAg7sGutNtGTDtMfzCv,Girl at War,Sara Novic,Hachette UK,9781408706565,English,6,4.3
8NQgh54ePZawv4G7qxJ2WK,Apeirogon: Longlisted for the 2020 Booker Prize,Colum McCann,Bloomsbury Publishing,9781526607874,English,7,4.2
Kut8BE6hqcKZNXEtXx7UMY,The Overstory: Winner of the 2019 Pulitzer Prize for Fiction,Richard Powers,Random House,9781473554498,English,8,4.6
cHf6vMhnCHhqkVLYP9h2RJ,The Accidental Further Adventures of the Hundred-Year-Old Man,Jonas Jonasson,HarperCollins UK,9780008275587,English,2,4.4
ga65bALgMEJ474SHjJw7RC,Dark Waters: A Crime Thriller,JB Turner,No Way Back Press,,English,1,4.2
WKh35yzvkFcWhRGneWuURL,The Dispossessed,Ursula K. Le Guin,Hachette UK,9781473206069,English,9,4.4
Gi5RyHkTGecwL6kbEq4CF8,An Unlikely Countess,Jo Beverley,Penguin,9781101477335,English,1,4.5
2QALjkT4H7NwacH5h3NnJt,The ph-factor,Nipun Goel,Nipun Goel,,English,5,4.7
X2s2U3Hazh38ttEDwpTpoV,Rebelión en la granja,George Orwel,Edición Digital,9789569197284,Spanish,3,4.7
NWB82kPDY9AUbFvoJ9yhSz,The Crimson Crown (The Seven Realms Series| Book 4),Cinda Williams Chima,HarperCollins UK,9780007498024,English,4,4.6
7y2io29A6bGuSDTre5jLN8,La Tregua,Mario Benedetti,ebooks Patagonia,9789568992118,Spanish,2,4.7
F3MtCG4n4h9WHY8jWLc64x,Malena: A Novel,Edgardo David Holzman,Nortia Media Ltd,9780984835935,English,4,4.8
MeGJRyk7mAfMHFyM6Tdyp5,Vespasian 1-3: Tribune of Rome| Rome's Executioner| False God of Rome,Robert Fabbri,Atlantic Books Ltd,9781782395409,English,4,4.7
HroEpGniFjfdhUbDXeckGF,The Mad Ship (The Liveship Traders| Book 2),Robin Hobb,HarperCollins UK,9780007383474,English,5,4.5
SViUiR8pD8ffnqZMshFBXs,Hero of Rome (Gaius Valerius Verrens 1),Douglas Jackson,Random House,9781407055053,English,7,4.1
LLmHiTvD8aMQGXyRVoqrcV,The Nix,Nathan Hill,Pan Macmillan,9781509807864,English,5,4.4
ARUaHuthdiJmj5GKMAVAu8,A Spark of Light: THE NUMBER ONE SUNDAY TIMES BESTSELLER,Jodi Picoult,Hachette UK,9781444788143,English,7,4.1
GDYdGSUvgC66NK3AjFvMPo,Home Fire: WINNER OF THE WOMEN'S PRIZE FOR FICTION 2018,Kamila Shamsie,Bloomsbury Publishing,9781408886755,English,7,4.3
g3VmjJ2W94MkFAoyUxDUXS,The Jungle: A Novel,Upton Sinclair,Open Road Media,9781497672109,English,8,4.7
DP2cG5awYPi8oyyZAvgD4c,Dictator,Robert Harris,Random House,9781446409107,English,6,4.6
KGCM6DUKbWoUUPBh7jmqtE,The Shining Ones (The Tamuli Trilogy| Book 2),David Eddings,HarperCollins UK,9780007368068,English,0,4.5
hehAUKsQ9nDrU6jDKj5eRX,THE LAST FRONTIER,ALISTAIR MACLEAN,MEHTA PUBLISHING HOUSE,9788177668421,Marathi,3,5.0
faxaFBnCrRBPF7qJzn8W5W,Prodigal Summer: A Novel,Barbara Kingsolver,Harper Collins,9780061839924,English,2,4.3
MUDPULzceTERkxqsvKMeDS,The English Girl,Daniel Silva,HarperCollins UK,9780007433377,English,1,3.8
VZuUvWkYbTrmjoo2g2twA2,American Gods,Neil Gaiman,Hachette UK,9780755379927,English,9,4.3
DTWfvDTmiSKGLwY3PADKUc,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,5,4.6
PgomspDHYveEZpwVJbAPDx,The Pact: A Love Story,Jodi Picoult,Harper Collins,9780061980244,English,8,4.5
Wed6JzEUNksSmtSaJzfsJu,The Rosie Effect,Graeme Simsion,Penguin UK,9781405918077,English,3,4.2
XJYLiyEY8BB3CwkSbjhpjB,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,2,4.5
Ki8JjjiDRu8nuA37nsUj89,Christmas Shopaholic: The brilliant laugh-out-loud festive novel from the Number One bestselling author,Sophie Kinsella,Random House,9781473570009,English,8,4.7
2Fr4kA38kNTtbMddUjZMbE,The Goldfinch,Donna Tartt,Hachette UK,9781405529518,English,2,3.9
TfXBp7wJJPXHjA77g3Gzdy,The Switch: The funny and utterly charming novel from the bestselling author of The Flatshare,Beth O'Leary,Hachette UK,9781787475014,English,4,4.5
TjJXXZEYveaKgcGHc9RXWe,Postscript,Cecelia Ahern,HarperCollins,9780008194895,English,8,4.6
Cmjeb3P2t9sCbXeJRDD2FH,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,3,4.5
nFGBU3FuiL34vCjhNFZc9s,How to Walk Away,Katherine Center,Pan Macmillan,9781509858958,English,8,4.5
6MS3yAw53MBa4mDDudtf2h,Checkmate: This is Effortless,Kennedy Fox,Kennedy Fox,9781946087034,English,0,4.7
GFLmQfqvP8tW47DNWEJVLA,Stella| Until You,Danielle Norman,F Squared| LLP,9780999786109,English,3,4.7
2QxRkSakxP36uxyYHDkZM4,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,3,4.2
QVwTTKrcrRcgZHKoHrc7hy,After the Rain: The hilarious opposites-attract rom-com from the author of Love to Hate You,Jo Watson,Hachette UK,9781472257734,English,3,4.9
4LtQrcMR7EhDNmuUGcLTHT,The Left Hand of Darkness,Ursula K. Le Guin,Hachette UK,9781473221635,English,8,4.5
cF6gD6XvFiEwXLgrqhh5DT,On My Knees: Stark International 2,J. Kenner,Hachette UK,9781472226310,English,3,4.6
NhdMxiMBZ8uCQwPRtav5JB,Sleepless In Manhattan (From Manhattan with Love| Book 1),Sarah Morgan,HarperCollins UK,9781474045247,English,5,4.7
ACDznwY3wxoSUYdE3j6ydj,The Girl With No Dreams,Deepak Gupta,Inspirational Publishing,,English,2,4.4
HkAC7CGLNu5SuobSXw6oGJ,Walk of Shame: A sparkling feel-good rom-com from the bestselling author of The Prenup!,Lauren Layne,Hachette UK,9781472248756,English,4,4.5
A525ZFTTvoc4U7VgSXPZUs,The Story of a New Name,Elena Ferrante,Europa Editions,9781609456412,English,7,4.4
BiZjrJprTYofEqueDJ7QuM,The Guardian,Nicholas Sparks,Hachette UK,9780751552959,English,5,4.2
3zYUYg9y6K5RVjoe63tVaP,The Storied Life of A.J. Fikry,Gabrielle Zevin,Hachette UK,9780349141084,English,1,4.3
J3MSsySDhBCYqqUDx44RMQ,The Great Believers,Rebecca Makkai,Hachette UK,9780708899106,English,1,4.6
TQaGZgMZRezyTjeD92ukv5,The Giver of Stars: Fall in love with the enchanting 2020 Sunday Times bestseller from the author of Me Before You,Jojo Moyes,Penguin UK,9780718183226,English,7,4.3
h9N7vcZfsCuXoxD3qLoPSJ,The Sense of an Ending,Julian Barnes,Random House,9781446467626,English,4,3.8
npTrKwagnR8XfCPrxx3MHZ,10 Minutes 38 Seconds in this Strange World: SHORTLISTED FOR THE BOOKER PRIZE 2019,Elif Shafak,Penguin UK,9780241979457,English,1,4.0
3iQUeJyu4Mger8b8VMhi8A,One Night With A Billionaire: Billionaire Boys Club 6,Jessica Clare,Hachette UK,9781472218704,English,7,4.5
2Rh5MibEfR8edvnKyqXUjr,Sula,Toni Morrison,Random House,9781448105021,English,1,4.9
GGBrp4caz8GDto5BaycCMv,Make Me Love You: Sweeping Regency romance of duels| ballrooms and love| from the legendary bestseller,Johanna Lindsey,Hachette UK,9781472233813,English,0,4.0
7aVuBgPb4AFLp5k3PiLXpR,The Travelling Cat Chronicles: The most uplifting book of the year,Hiro Arikawa,Random House,9781473541573,English,1,4.5
K8bT5M8dKSEnDr3bVNn92u,Life is Strange #2.1: Partners in Time,Emma Vieceli,Titan Comics,9781787735446,English,4,5.0
iSw8KhCsiMQSCKXTUyapLq,The Hunting Party,Lucy Foley,HarperCollins,9780008297138,English,4,4.0
Z9u4SMjUVJTtFtNzXFvCib,The Dilemma: The Sunday Times top ten bestseller - a thrilling psychological suspense book from million-copy bestselling author B A Paris,B A Paris,HarperCollins UK,9780008244910,English,9,4.4
G4c5eXZydK5eVxuwTLTcLc,Kept: The Enforcers 3,Maya Banks,Hachette UK,9781472238566,English,1,4.8
GZ4BSL83QV5j3UYiLi3vTn,After the End: The powerful| life-affirming novel from the Sunday Times Number One bestselling author,Clare Mackintosh,Hachette UK,9780751564938,English,9,4.5
PZX6Wx9MUrcYEJj8rQ4xEw,The Proposal: A Reese Witherspoon Hello Sunshine Book Club Pick,Jasmine Guillory,Hachette UK,9781472255853,English,3,4.0
7oETxFbTLVQXAm8o5QDT6c,The Submissive: Submissive 1,Tara Sue Me,Hachette UK,9781472208064,English,8,4.1
ekcQ3UUyyBCaVVR2necTZZ,BEDHUND,AVINASH HAMBIRRAO LONDHE,MEHTA PUBLISHING HOUSE,9789353170264,Marathi,1,5.0
GLdVbidKxczcdkaGPVdVjZ,If I Never Met You: A Novel,Mhairi McFarlane,HarperCollins,9780062958563,English,2,4.5
HrTV3uNqs8jeCftK46g4mD,Cross of Fire,David Gilman,Head of Zeus Ltd,9781788544931,English,0,4.6
KCTo532dp7CFhWoDGAzudJ,These Girls: A Novel,Sarah Pekkanen,Simon and Schuster,9781451612554,English,3,4.1
MzNHHWtyye5VAizbr4MDUy,The Nickel Boys: Winner of the Pulitzer Prize for Fiction 2020,Colson Whitehead,Hachette UK,9780708899403,English,7,4.2
A7rxdv767Fc4UmNZ5efTbb,Friends Forever,Danielle Steel,Random House,9781409092599,English,2,4.0
QuLfQkWeDgzuAYN8FNKvNb,The Break,Marian Keyes,Penguin UK,9781405918770,English,1,3.4
QAwFwexCEDAvPDSw7su8Mp,Dead Ice,Laurell K. Hamilton,Hachette UK,9780755389094,English,6,4.5
D8PMdzp59bPMiUccRbgLbU,Addicted To You: One Night of Passion Book 1,Beth Kery,Hachette UK,9781472200501,English,7,4.5
3RrXiwJi7xsRMG4djYp6Wt,Una pequeña princesa (historia escolar) Parte 1,Frances Hodgson,Postin,,Spanish,4,4.7
i4M9YhRcZa6ERwtsHu5VQm,Until You,Denise Grover Swank,Hachette UK,9781455539796,English,0,4.4
Jn4yb5Yk8McEe24oHvdNPM,Four Years Later: One Week Girlfriend Book 4,Monica Murphy,Hachette UK,9781472214492,English,2,4.3
TDSoX2242T2H636VscSf8B,Shelter in Place,Nora Roberts,Hachette UK,9780349417806,English,4,4.7
Nxv3hifT8kM7iVtM6ccdzJ,Fool’s Assassin (Fitz and the Fool| Book 1),Robin Hobb,HarperCollins UK,9780007444182,English,0,4.7
eSR9Cyht8kcaRSHL8bSthn,Make Me,Lee Child,Random House,9781473508781,English,2,4.1
fCLJHT8knvqNszuADNop57,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,3,4.3
iV8RUaNt9Vmo6LhceQ9qMn,Every Breath: A captivating story of enduring love from the author of The Notebook,Nicholas Sparks,Hachette UK,9780751567779,English,0,4.5
RVn22kTg5utBAXKKXJjqRX,Dance Away with Me: A Novel,Susan Elizabeth Phillips,HarperCollins,9780062973047,English,0,4.6
YSbt3z9qHhBy2VgPfJJVvg,Tempted by Love (The Steeles at Silver Island #1) Love in Bloom Contemporary Romance,Melissa Foster,World Literary Press,,English,1,4.9
ZmEtVDUFsBx5v43qGKf7RJ,Miss Marple – Miss Marple and Mystery: The Complete Short Stories (Miss Marple),Agatha Christie,HarperCollins UK,9780007438976,English,1,4.4
Yw3Yc5xntAaezFocK4n9qF,Say You Want Me,Corinne Michaels,BAAE Publishing,9781942834205,English,6,4.8
ZCkX9u7reHdMmgeYxbRCZx,Hannah,Chris Keniston,Indie House Publishing,9781942561194,English,8,4.7
HxXYn7CCcXUVQdSUbU6gHW,The Switch: The funny and utterly charming novel from the bestselling author of The Flatshare,Beth O'Leary,Hachette UK,9781787475014,English,5,4.5
8TXx9zb98hz2V346XBCEBb,The Nearness of You,Iris Morland,Blue Violet Press LLC,,English,0,4.5
WWgpkJ8GodBZvrwEoErtbE,The Playboy's Proposal,Ashlee Mallory,Entangled: Bliss,9781633757202,English,2,4.3
GneimT56ykDKKeez379y3P,The Great Alone: A Compelling Story of Love| Heartbreak and Survival| From the Multi-million Copy Bestselling Author of The Nightingale,Kristin Hannah,Pan Macmillan,9781447286011,English,8,4.7
nNwUaiGa8M9yW7ZtFGQonB,Phantoms: A Thriller,Dean Koontz,Penguin,9781440620171,English,4,4.5
YhqyCV754pGhQYEmcizarS,The Moment We Began,Sarra Cannon,Dead River Books,9781624210174,English,6,4.4
Y2EP6AcGdNYyXrnBdLvM9k,Shades of Honor,Wendy Lindstrom,Rustic Studio Publishing,9781939263001,English,3,4.3
nxqymP6iPqUP7E5m4dTR3q,Virgin River (A Virgin River Novel| Book 1),Robyn Carr,HarperCollins UK,9781408935712,English,4,4.2
oK9TseNuCRDorXdysfDETa,The Truth About the Harry Quebert Affair: The million-copy bestselling sensation,Joël Dicker,Hachette UK,9781848663251,English,1,4.2
DxwJiokai98mSzDyjNgsn6,The Bones She Buried,Lisa Regan,Bookouture,9781786816399,English,2,4.6
GXkGXRiSgeCZUo49aUYJeq,The Dry: The Sunday Times Crime Book of the Year 2017,Jane Harper,Hachette UK,9781408708187,English,1,4.6
XP2aeAMjofEbnJBksyVgAA,The Citadel,A. J. Cronin,Pan Macmillan,9781447244561,English,3,4.5
JRE5PVc673atvYy6yEdLUF,The Forgotten Child,Lorhainne Eckhart,Lorhainne Eckhart,9781928085010,English,1,4.4
YTdVrvEy2XMWQXL2njArs4,The Book Woman of Troublesome Creek: A Novel,Kim Michele Richardson,Sourcebooks| Inc.,9781492671534,English,1,4.4
BuKAwrCLo5w3EbfYJvmkdD,Melting Into You (A Small Town Single Dad Romance),Tracey Alvarez,Icon Publishing Limited,9780473285944,English,6,4.6
b2WDdK28ukH6QKPffNhkJc,Hearts on Fire,Julia Gabriel,Serif Books,9780999654835,English,1,4.7
MBwJ6iohETzgGXmgUAPWM6,The Storied Life of A.J. Fikry,Gabrielle Zevin,Hachette UK,9780349141084,English,3,4.3
L9cS6N5fzVMAann3E9QUqN,Love in a Sandstorm,Zoe York,Zoe York,,English,1,4.6
MfoE72QdbzR7B5Bxd4Drdg,Bring It On Home: A Small Town Family Romance,Kait Nolan,Take The Leap Publishing ,,English,4,4.9
